us_since_last_capture,packet_num,channel_num,access_addr,pdu,tx,rx,payload_length,advertising_addr,data,crc
3998060,11551,39,8e89bed6,ADV_IND,1,0,37,9a9cf7855208,c1d6c5442059dee19f1ba5afc07b4fcd60eb626a902cafb8c78dd257a13da7,1.0
1998911,11703,39,8e89bed6,ADV_IND,1,0,37,9a8cf696d208,c1d6c5442259dee18f1ba5af427b4e4d68eb6222b02aefe0c70cd257a13fa7,1.0
2031016,11751,39,8e89bed6,ADV_IND,1,0,37,9a9cf6857b08,c1d6c7c620d9dee18f1be5af427b4ecd60eb4822b02ceff0c78dd257a13da7,1.0
3997908,11845,39,8e89bed6,ADV_IND,1,0,37,ec815756d22a,1eff4c0012191096431f9ca2496a6825b31915412b6436d2f30933a09303cf,1.0
6029158,11891,39,8e89bed6,ADV_IND,1,1,37,6c831756d208,1eff4c0016191016431f9ca249686025b31915412b6416d2f30933a09303cf,1.0
7996129,11948,39,8e89bed6,ADV_IND,1,0,37,9b9cf756d208,c1d6c5442059dee18f8ba5af423b4ecd64eb6222902ce7f4c78dd295a13da7,1.0
1998887,12104,39,8e89bed6,ADV_IND,1,0,37,da9c7385574a,4196c5442059dec38f1ba5af427b4ecc60abe222902cefb0c78dd257913da7,1.0
16056311,12124,39,8e89bed6,ADV_IND,1,0,37,ba9cd756d208,c1d6c5442459dac98e1ba1af427b4ecd606b6222902ceff0c78d1257a13da7,1.0
14024935,12251,39,8e89bed6,ADV_IND,1,0,37,9a9cf696d208,c1d245442059d6e18f1b85af427b4ecd60cb6620902ceff0c789d247a13da7,1.0
4030083,12304,39,8e89bed6,ADV_IND,1,0,37,ec815752c20c,1eff5c0012190096531fdcb2496a6825b31915412b6436d6fb0933a0930376,1.0
4030002,12470,39,8e89bed6,ADV_IND,1,0,37,9a9ce756d208,d1fed5462051dee18f1da5af467b5ecd40eb6322906ceff0c78dd257a33de7,1.0
9994992,12503,39,8e89bed6,ADV_IND,1,0,37,9a9f5756d208,c1d6c5662059dee19f1fa5ab427b4ecd60eb6222b06ceff0e78cd217e13da5,1.0
2030912,12533,39,8e89bed6,ADV_IND,1,0,37,9a9c66855f4a,c1d6c5442059fea58f1ba5af1a7b0e4d42eb6222902ceff4870dda57b339a7,1.0
1998914,12579,39,8e89bed6,ADV_IND,1,0,37,ba9c5756d208,c1d6cd440049dce18f1585af527a6ecd60eb6222102ceff0c70dd657a13da7,1.0
20054048,12688,39,8e89bed6,ADV_IND,1,0,37,9a9476c55748,c296e5442059dee09f1f25af427b4ecd60eb2222102ceff4878dc217a13de7,1.0
1999105,12742,39,8e89bed6,ADV_IND,1,0,37,6c815756d28c,1eef4c0052191096431fdca2596a6825931915412b6516d2f30933a09703f5,1.0
3998067,12752,39,8e89bed6,ADV_IND,1,0,37,eca11756c208,1eff4c0012191096431f9ca2496a6025b31995412b641692f30933a09703f5,1.0
4030015,12797,39,8e89bed6,ADV_IND,1,0,37,9a9cfe855a08,c1f6c5442059dee10b0ba5af567bcecd40ab6262902ccff0cf8dd257a13da3,1.0
1999053,12844,39,8e89bed6,ADV_IND,1,0,37,9a9cf7a4d208,c9d6c544205bdce18f1ba5af406b4ecd60ea6206942ce7f0cf8dd256253da7,1.0
10027108,13119,39,8e89bed6,ADV_IND,1,0,33,ec811756d288,1eff4c0112191096431f9ca2596a6825b3181d412b6436d2f30933,1.0
1999046,13160,39,8e89bed6,ADV_IND,1,0,37,929cff56d208,c196c1443159dee18f1b25af433b4ec960eb6222912ceff0c791d253a12da7,1.0
1966743,13313,39,8e89bed6,ADV_IND,1,0,37,928cf6857208,c1c6c74c2059def08f1ba5ae627b4f8f60ea6222b22ceff0c78dd257a13da7,1.0
1999055,13332,39,8e89bed6,ADV_IND,1,0,37,9a9cf685d208,c0d6c0442251dee08f3ea58f407b4fc568eb23a2902ceff0c78dda57a13da7,1.0
5996787,13363,39,8e89bed6,ADV_IND,1,0,37,ec835576c208,1eff4c0012191096431f9ca2496a6835b3191d412b6436d2f30931a093434d,1.0
4029967,13375,39,8e89bed6,ADV_IND,1,1,33,ec835752d208,1eff5e0052191096431f9cb2596a6825b31915416f6414d2b30931,1.0
11993905,13381,39,8e89bed6,ADV_IND,1,0,37,9a9ef4855f48,c1d6c5402059dee1cf1ba5af423b4fcd60ef6262902ceef0c78dd277a13da7,1.0
5996979,13390,39,8e89bed6,ADV_IND,1,0,37,989ce6855f48,c1d6444420595ce18d9fa5af627f4aed42ab6202d02ceef0c68d9056813da7,1.0
1999060,13453,39,8e89bed6,ADV_IND,1,0,37,9a98f6855208,c1d6c5402019dee18f1ba5af42774ecd62eb6222903ceff0c78dc257a13da7,1.0
5997042,13603,39,8e89bed6,ADV_IND,1,0,37,6c815756d20c,1eff4c0012191096431f9ca2496a6825b31915412b6436d2f30933a09303cc,1.0
1999038,13651,39,8e89bed6,ADV_IND,1,0,37,928cf756d208,c1d6c5442059dee10f1ba5afd27b4acc40eb2232902c6ff0c78dc257a13da7,1.0
1998918,13682,39,8e89bed6,ADV_IND,1,0,37,be9cf6855f48,c1f6c5c42059dee18f9ba7ef427b4ecd60eb6222902ce7f0c78d9017213da7,1.0
1998834,13703,39,8e89bed6,ADV_IND,1,0,37,8a9cf6855f48,c1d685446059dee1cd1ba12f427b4ecd64eb7222902c6ff0c785d257b1bda7,1.0
3997979,13740,39,8e89bed6,ADV_IND,1,0,37,6c815752d208,1eef5c0052191096531f9ca2596a6825931915412b6436d2f30933a0930388,1.0
1998962,13885,39,8e89bed6,ADV_IND,1,0,37,da9cf6855f4a,c1d6c5440059fee18f3ba5af027b4ecd60eb6222a02eeff0c78dd256a53da7,1.0
6029007,13951,39,8e89bed6,ADV_IND,1,0,37,9a9cf6875208,c1d6c5446059dee18f1ba5af427b4eed69ab6220d02ceff0d78dd357a13da5,1.0
12025955,13963,39,8e89bed6,ADV_IND,1,0,33,ec811752d208,1eff4c0052191096431f9ca2496a6825b31995452b6536d2f30933,1.0
3997861,14023,39,8e89bed6,ADV_IND,1,0,37,9a9cf6047208,41d7cd462059dee58f1ba5af437b6ecd60e36222902ceff0c78dd247a13d23,1.0
20021808,14100,39,8e89bed6,ADV_IND,1,0,37,9a94f756d208,c1d7c5662059dec18f1ba5af427f4f8d60ab7222902ceff0878dd25fa13da7,1.0
3998047,14134,39,8e89bed6,ADV_IND,1,0,37,1a9cf685d208,c1d6d54c2059dee1af1ba5a7c27b4e4d60eb7222902ceff0c78dd256a93d87,1.0
26051188,14225,39,8e89bed6,ADV_IND,1,0,37,ec815752d008,1eff4c0012191096431f9ca2496a6835b71915412b6436d2f30933a09303ee,1.0
3997774,14321,39,8e89bed6,ADV_IND,1,0,37,8a88f7955f4a,e1d6c5442059dee18f1be5af427b5ecd60eb6222902ceff0d78dc257a13db7,1.0
1999051,14419,39,8e89bed6,ADV_IND,1,0,37,9adcf696d208,c1d6c5442458dce0af1fa5af427f4ecd40fb6222902ce7f0c78cd2d5a53da7,1.0
3998051,14428,39,8e89bed6,ADV_IND,1,0,37,9a9c7684d208,c1d4c5c42159dee18f1b85af427b4e8960eb6322d064aff0e785d257a13da6,1.0
6028828,14579,39,8e89bed6,ADV_IND,1,0,37,9a9cfa845f48,cbd6c5442019de258f1b25af427beecd60eb622290acfff0c7acd257a11d87,1.0
7996075,14640,39,8e89bed6,ADV_IND,1,0,37,9a9ce6844208,c5d6c5442959def38f7ba5af427b4ecd60e96222902cefb0c78dd3d7a139a7,1.0
6028874,14841,39,8e89bed6,ADV_IND,1,0,33,6ca15756d288,1eef4c0052190096431fdca2596a6825b3191d416f6436d2b30133,1.0
3998073,15127,39,8e89bed6,ADV_IND,1,0,37,b99cf4055e08,c1d685c42059dee18fdaa5af427b4ecde06b6222902cedf0c78dd277813fa7,1.0
12025965,15256,39,8e89bed6,ADV_IND,1,0,21,1a9cf6855b0a,55c6c5442058dae18f1b05ad42714e,1.0
1999004,15273,39,8e89bed6,ADV_IND,1,0,37,9a9ed6d6d208,c1d6c5042059de41cd1ba5af427b4ecd60eb6202902ce3f1c7cdd252a13da7,1.0
4030099,15376,39,8e89bed6,ADV_IND,1,0,37,8a995756d208,c1d685442059dae18f19a5af427b4ecd60fb6222906ceff0c78cd257a13da7,1.0
1999009,15393,39,8e89bed6,ADV_IND,1,0,33,e4835756d208,3eff4c0012991096431f9ca2496a6825b31995412b6436d2f30933,1.0
3997901,15401,39,8e89bed6,ADV_IND,1,0,37,ec815776c208,1ebf5c001219109e531f9ca24d6a6025b31915452b6436d2b30933a09343db,1.0
1999072,15602,39,8e89bed6,ADV_IND,1,0,37,929cf6055f48,c1d6c5442051da608f1ba5af427a4ecd60ea6222900ceff0c78dd257a13da7,1.0
7733689,15626,39,8e89bed6,ADV_IND,1,0,37,9a9cf6855f4a,c1dec5542059dee38f1ba5af427b4e8d60eb6262902ceff0c68dd257a1bda7,1.0
6029289,15680,39,8e89bed6,ADV_IND,1,0,37,9a9c9756d208,c1d7c544207bdee18f1ba58f027b4ecd60ef6222902ceff0c78fda57a139a7,1.0
3998074,15724,39,8e89bed6,ADV_IND,1,0,37,ec815756c008,1eff4c0052191096531f9ca2496a6825b31915412b6436d2f30933a09303bb,1.0
6028889,15779,39,8e89bed6,ADV_IND,1,0,37,9a015756d208,c1d6c5442c19dee18f51a5ae42fb8ecd60ea6022902ceff0c785da57a1bda7,1.0
1998993,15845,39,8e89bed6,ADV_IND,1,0,37,e4815752d208,1eff4c0012191096531f9ca2496a6825b31915412b6436d2f30933a0930393,1.0
7995946,15929,39,8e89bed6,ADV_IND,1,0,37,889cb6855c08,6196c5c620589ee18f1ba5afc27b4fcd60ebe22290aceff2c78d9257a33da5,1.0
14024732,15954,39,8e89bed6,ADV_IND,1,0,37,9a9cb6d6d208,c1d6cf442059d6e18f1ba5af427b4fcf60eb6223902ceff0c78dd256a13da7,1.0
22052901,16121,39,8e89bed6,ADV_IND,1,0,37,929cf486d208,c7d685442059dee18f9b2cbf027a4ecd61eb6222b02def70c78dd055a11d87,1.0
1998895,16409,39,8e89bed6,ADV_IND,1,0,37,9a9cf6855a08,c1d6c54c2051dee1871ba5a742fb46cd60ef622210aceff8c38dd257a33d27,1.0
20054225,16463,39,8e89bed6,ADV_IND,1,0,37,9a9d5756d208,41dec5642059dee18b1ba5af427b0ecd61e96222902ceff0c78d5257a13da7,1.0
3997973,16517,39,8e89bed6,ADV_IND,1,0,37,98dcf356d208,c194c5c42059dee08f9ba4ab427bcecd60eb6222982ceff0c78dd257a13ca7,1.0
3998141,16579,39,8e89bed6,ADV_IND,1,0,37,9a9cf6855e08,c1d6c54420d9dee18f1a24ae42730ecd60ef6222902cefd0c38dd357a13da7,1.0
12026427,16588,39,8e89bed6,ADV_IND,1,0,37,9e9ce6c55d48,d386c54422595ee18f0ba5ae427bee4d60ea6222902c87f8e58dd357811da7,1.0
6029216,16721,39,8e89bed6,ADV_IND,1,0,37,9a9cf6865b88,c1d6c744a078dee18f1ba7af437f4ecd40eb6222900ceff4c78dda5fa13da7,1.0
3998070,16957,39,8e89bed6,ADV_IND,1,0,37,eca35756d208,3eaf4c0112191096431fdcb2496a6825b31915412be436d2f30133a0970315,1.0
5996978,17036,39,8e89bed6,ADV_IND,1,0,37,9a9cb6855f48,c1ffc5442a59dee98f1faf8f427b6ecd60eb6223b02ceff0c789d257813da7,1.0
10027022,17262,39,8e89bed6,ADV_IND,1,0,37,6c835772d208,1efd4c0012191096431f9ca2496a6025b31915412b6436d2f30933a093037a,1.0
7996064,17489,39,8e89bed6,ADV_IND,1,0,37,9aacbe05d208,c1d6c5442059dee9af1b25af423b4ecd61eb6226902caef0c78dd2558139a6,1.0
3998010,17639,39,8e89bed6,ADV_IND,1,0,37,ec815776d008,1efd4c0012191096431e9ca2496a6025b31995412f643692f30931a89603d5,1.0
10059196,17829,39,8e89bed6,ADV_IND,1,0,37,9a84f496d208,41d6cd442059dfe98f9b818e426b4ecd60a14222d8ecef70d38df257213da7,1.0
14025205,17892,39,8e89bed6,ADV_IND,1,0,37,9a9cf6855ee8,c1d6c5442059dee18f1ba5af427f4ecd60c962229028eff0c7cdd257a13da7,1.0
18023047,17927,39,8e89bed6,ADV_IND,1,1,33,eca35552c20c,1eed5c005219001653169ea259486035b31c95416b7536d6b30931,1.0
1999021,17981,39,8e89bed6,ADV_IND,1,0,37,9a9df685df08,c1f6e5442059dee18f1b25a7427b4ecde0eb62229028eff0c68cf255a13da7,1.0
7996085,17983,39,8e89bed6,ADV_IND,1,0,37,6ca15756d008,1eef4c0012191096431f9ca2496a6825b31915412b6436d2b30933a0930358,1.0
1999069,18033,39,8e89bed6,ADV_IND,1,0,37,9a9df6855208,e1d6c5441059dee18f9ba42f425f4ecd60a96222902ceff1878fd257a535a7,1.0
1999132,18085,39,8e89bed6,ADV_IND,1,0,37,9a9cf6255a08,c5c6c4442059dfe18f1ba5ad427a5e4d60ef6622902ceff0879dd257a13da7,1.0
4029834,18102,39,8e89bed6,ADV_IND,1,0,37,ba9cf6875f08,c1d6c5442019dee38d1ba52e427b4ecd20eb6212982ceff0c78dd217e13da7,1.0
8027694,18273,39,8e89bed6,ADV_IND,1,0,37,9a9cf68d5fd8,c1d6c5442859dee18d13a5af427b4e4d64eb6322902ceff0c79dd257a13ca7,1.0
12025814,18383,39,8e89bed6,ADV_IND,1,0,37,9b9ce696d208,c1d6c5442059dee18f1be5af027a4ec560eb6322b02ceff0c78dd257a13fa7,1.0
8027929,18482,39,8e89bed6,ADV_IND,1,0,33,e4a15752d208,1eff4c0012191096431f9ca2594a6825b31915412f6536d2f30933,1.0
12025881,18523,39,8e89bed6,ADV_IND,1,0,37,5a98e684d208,c1d685042259dee18f1ba59f427b5ecd60eba222902ceff0c78dd255a13da7,1.0
8027858,18601,39,8e89bed6,ADV_IND,1,0,33,9a9cf556d208,c1d6c5442059ce618f1badaf477b4ecd60ebe2229028cff0c78dd6,1.0
7996109,18708,39,8e89bed6,ADV_IND,1,0,37,db9cf6855f4a,c1d6c5c42359deeb8b0b25be427b4fc960696222902cc6f0e78d5a57a13db3,1.0
4029937,18742,39,8e89bed6,ADV_IND,1,0,33,6c835756d208,1eef4c8012991096431fdca2494a6025b31915412b6516d2f30933,1.0
1999034,18745,39,8e89bed6,ADV_IND,1,0,37,9ad8f69d5e08,41dad74c20595ee18f1ba52f427b4ecd656b6022923cef78c38dd255a13da7,1.0
7996048,18751,39,8e89bed6,ADV_IND,1,0,37,9a8da606d208,c1d6c5542009de618f1ba5ae427b4fcd60eb6632802cefbac78dd257a11ca7,1.0
1998935,18813,39,8e89bed6,ADV_IND,1,0,37,9a9cf4815f4a,c1f685442058dee18f9bb5af427a4edd60eb6222902ceff8d70dd255a139a7,1.0
7996301,18820,39,8e89bed6,ADV_IND,1,0,37,eca35776d208,1eef4c0052190096531fdca0496a6825b31815412b6536d3f30933a09303ca,1.0
1999088,18902,39,8e89bed6,ADV_IND,1,0,37,9a9cd6855a08,c1d6e44c2059dfe18f0ba7af427b4ecd62eb6222904ceff0c78dd257a33da7,1.0
3997934,18984,39,8e89bed6,ADV_IND,1,1,33,6ca15756d00c,1eef5c0052191096531f9ca2596a6825b3191dc12b6516d3f30933,1.0
3997942,19105,39,8e89bed6,ADV_IND,1,0,33,e4811756d288,1eff4c0012191096431fdca2596a6825b31915452f6536d2f30933,1.0
3997904,19278,39,8e89bed6,ADV_IND,1,0,37,9b915756d208,e9d645442259dee1cf1ba5af406b4ecd60eb62229426eff0c78dd257a17da7,1.0
10027169,19300,39,8e89bed6,ADV_IND,1,0,37,9a9cf6c54f4a,c1d6c5642839de698d1ba5a7427b4ccb60eb7262903ceff0878dd257a13da6,1.0
5997070,19360,39,8e89bed6,ADV_IND,1,0,33,ec835756c008,1eef4c0016991096431f9ca2496a6825b31d1d416b6536d2f30933,1.0
18054994,19398,39,8e89bed6,ADV_IND,1,0,37,9b8cf6855e08,c1c6c746205bdee00d9ba5af417b4eed60eb6222902ceff0c78d4257a13ca5,1.0
5997201,19601,39,8e89bed6,ADV_IND,1,0,37,cc815756d208,c1d6c5442059dea18f1ba5af4a7846c540eb42229024ef90c78dd357c13da7,1.0
1998974,19637,39,8e89bed6,ADV_IND,1,0,37,aa9d5756d208,c1f6c5443059dea18f1ba5af427b4e8d60eb6220902ceff0e685d257a11da7,1.0
3998032,19803,39,8e89bed6,ADV_IND,1,0,37,9a9cb2855b72,c1f6c5452051dfe08f1ba5ef427b4ecd60e96222902ceff0c78dd257a13da7,1.0
2031037,19875,39,8e89bed6,ADV_IND,1,0,37,9e9cf285d208,cdd6c4442059dee18b1fa5af42fb6ecd606a6222802cee70c38dd2d7a13da7,1.0
22053300,19911,39,8e89bed6,ADV_IND,1,0,33,e4a11756d208,1ebf4c0012191096431f9ca2494a6825b31915412b6436d2f30933,1.0
8028052,19913,39,8e89bed6,ADV_IND,1,0,37,8e9cf696d208,c1d6c74420d9bee18f1ba5af427b4ac560ebe220806cefb0c69dd257a03db7,1.0
2030908,20001,39,8e89bed6,ADV_IND,1,0,37,e4835756d288,1eff4c0012191096431f9ca2496a6825b31915412b6436d2f30933a09323a7,1.0
1998568,20024,39,8e89bed6,ADV_IND,1,0,37,9a9cf6055f40,c1d6b54420d9dee18f9ba7af427b4ecd60eb6a2290244dd0c689d257a33da7,1.0
3997959,20176,39,8e89bed6,ADV_IND,1,0,37,1a9cf6a55f48,c146c5442051dee18e9ba5af427b4ecd60eb222a902cbff0c785d255a93d27,1.0
5996896,20315,39,8e89bed6,ADV_IND,1,0,37,9a9cf2855f4a,c1d6c4452059dee18f1ba5ab4a7b4fcd60eb632a902ceff0c78dd657813d87,1.0
4030188,20330,39,8e89bed6,ADV_IND,1,0,37,9a9cf605d208,c1d6c5442c59dee18f1a25af4b794ecd60cb6262942ceff0d38cd057a13da6,1.0
3998001,20356,39,8e89bed6,ADV_IND,1,0,37,eca15756d20c,1eef5c0012991096431f9ca2596a6825b31815412b6436d3f30933a09303cf,1.0
16056024,20526,39,8e89bed6,ADV_IND,1,0,37,9a98f6855a08,c1d4c5c42051dfe18f0ba5aec26b4ecd60eb7222902ceff0478d9277a139a7,1.0
16023891,20669,39,8e89bed6,ADV_IND,1,0,37,ba9cd7855208,c1d6c5442459dee18d1ba4af627b4ecd60eb2222902ccfd0c78dd257a57da7,1.0
7996068,20707,39,8e89bed6,ADV_IND,1,0,37,9a94f6855f48,c1d6c5443059dee18f1ba5af427b4ecd62eb6222902ceff0ce8d9257a13da7,1.0
14024966,20731,39,8e89bed6,ADV_IND,1,0,37,1adcf6c55f0a,c157c5402019dae38e1ba5af427b4ecd607b6220916cedf0c78cd257a13da7,1.0
4030055,20778,39,8e89bed6,ADV_IND,1,0,37,db9cf6855f48,c1d645442059fee18f1ba5ef42794ecd60ea6226902caff0c78dd257a33da7,1.0
2031005,20840,39,8e89bed6,ADV_IND,1,0,37,9a9cf68d5208,c1d6c5442859dee18d1ba5af527b4ecd60eb622098aceff0c78dd257a12da7,1.0
1999034,20844,39,8e89bed6,ADV_IND,1,0,37,8a9cf6855f08,c156c5442019dee18f1ba58f427b4ecde0e36222922ceff0c7add257a33da7,1.0
5997337,21189,39,8e89bed6,ADV_IND,1,0,37,9a9cf6a55f08,41d6c5442019def19e1badaf424b4ecd60eb63229028eff0c70d5257a1bda7,1.0
3998062,21293,39,8e89bed6,ADV_IND,1,0,37,8a9c7686d208,41dcc5442059dee38b1fa5af427b4ec560e96222902ceff1c7cdd257a13daf,1.0
5997020,21384,39,8e89bed6,ADV_IND,1,0,37,921df6855f08,c1d6c5452059dee18f1aa58f627b4ecd60eb6222940cebf0c78dd257813da7,1.0
8027928,21626,39,8e89bed6,ADV_IND,1,0,37,9a9cf6854b4a,c9d685cc2059dee18f13e5af427b4ead60ea6202902ceff0c78dd257a13da7,1.0
1998920,21853,39,8e89bed6,ADV_IND,1,0,37,da995756d208,e9d6c5442059fee18f1ba5adc27b4ecd60eb6202902ceff047cdd257ad3da7,1.0
3998086,21868,39,8e89bed6,ADV_IND,1,0,37,929df682d208,c1d6d5442059def18f1b85ae427b46cd61eb6222902faff0c78df217a13da7,1.0
2030875,21897,39,8e89bed6,ADV_IND,1,0,37,989cd6855f48,c1c6456420599fe18f1ba5af427b4ecd60eb6222902ceee0c78dd257a13da7,1.0
8028154,21979,39,8e89bed6,ADV_IND,1,0,37,9a9ce696d208,85d2c7442049dee18d1ba5af527b4e8d60eb6322902cef71c7acd257a13da7,1.0
3899279,22071,39,8e89bed6,ADV_IND,1,0,33,ec835756d00c,1ebf4c001219101e431f9ca24d6a282560cb6222902ceff2c78d52,1.0
20054206,22291,39,8e89bed6,ADV_IND,1,0,37,1a9cf6855f4e,41d6c5442059dee18f1ba5cf427b4ecd40e96222902ceff0c78d5253a03da7,1.0
5996989,22584,39,8e89bed6,ADV_IND,1,0,37,92a15756d208,c1d6c5c42059dee18f1aad2f407b4fcc604b623a902ceff0c38d4257a12da7,1.0
4030210,22720,39,8e89bed6,ADV_IND,1,0,37,ec815756d202,1eff4c0012191096431f9ca2496a6825b31915412b6436d2f30933a09303da,1.0
4029906,22813,39,8e89bed6,ADV_IND,1,0,37,ec811756c208,1eff4c0012191016431f9cb2496a6025931915412b6436d2f30931a0970328,1.0
1998891,22997,39,8e89bed6,ADV_IND,1,0,37,9a9cf68d5f48,c3d6c54c2041dfe19b13a5af427b44cd60cb6222982d4ff18f8dd257a13db7,1.0
22052929,23016,39,8e89bed6,ADV_IND,1,0,37,9abcf6855e08,c1d6c544205bdee18e1ba5af427b4e8d60eb223a902ceef0c78dd257e13faf,1.0
3997906,23031,39,8e89bed6,ADV_IND,1,0,37,da9cd756d208,c1d6c5400059dee14f1b85af427b4ecd60e8632292aceff0c7add257a13da7,1.0
3997842,23206,39,8e89bed6,ADV_IND,1,0,37,db815756d208,c15685442059dee48f19a7af425b6eed20eb622a902ceff0c78cc2d0a13ca7,1.0
2030883,23207,39,8e89bed6,ADV_IND,1,0,37,9a9cf685de08,c1d7c5442059dee18f1ba5bf827b4ecd60eb623a980de7f0e78dd157a13da7,1.0
12057888,23245,39,8e89bed6,ADV_IND,1,0,37,9a98f6815208,c1f6c0642059dee18f1ba5af467b4ecd60eb6222982ceff0c78cd217803da7,1.0
14025213,23276,39,8e89bed6,ADV_IND,1,0,37,9a9ef6855f48,c1de85443059dee18f1ba5af427b5e4d606b6222902ee7f0c7adf057a13ce7,1.0
7995814,23335,39,8e89bed6,ADV_IND,1,0,37,fa9cf6855f48,c1d685542059dee18f1ba5ab42735e8560eb6020902ceff0478dd247a937b7,1.0
4030211,23430,39,8e89bed6,ADV_IND,1,0,37,8ac15756d208,4156c5642059def18f3ba5af527b4ecd60eb7a62902ceff1c78dd257a33ca7,1.0
3997860,23454,39,8e89bed6,ADV_IND,1,0,37,9adcf2955f4f,c0d6c5442059dee18f1ba1af425b4ecd60eb72a2922ceff0c78d9257a11da7,1.0
1998811,23490,39,8e89bed6,ADV_IND,1,0,37,9a9cf6855f6a,c1d6d5440059dee58f1ba5af427b6ecde0eb622a902ceff0c78cd257a13ca7,1.0
9863416,23544,39,8e89bed6,ADV_IND,1,1,37,fdea8c9d8050,1eff4c001219101156e2bc1d3aeceb467b457e5459fa56de3dd40f1f07015d,1.0
2031029,23635,39,8e89bed6,ADV_IND,1,0,37,fdea8c9c8050,1eff4c011219101156e2bd1d3aeceb467b457e5459fa56de3dd40d1f07015d,1.0
3997837,23653,39,8e89bed6,ADV_IND,1,0,37,f5ea0c9d8050,1eff4c001219101056e2bd5d3acceb467f457e5459fa56de3d540f9f07015d,1.0
1998991,23704,39,8e89bed6,ADV_IND,1,0,33,fdea889d8050,1eff4c001219101156e29d1d3aeceb467b455e5459fb16de3dd40f,1.0
7995858,23709,39,8e89bed6,ADV_IND,1,0,37,fdea8c9d8054,1eff4c001219101156e2bd1d3aeceb427b457e5459fa56de3dd40f1f070164,1.0
8027993,23723,39,8e89bed6,ADV_IND,1,0,37,9ab0f6855f58,c9d6ed442059dee18f1ba58f627b2ecde8eb6222902aeff0c78dd257a13da7,1.0
2031087,23754,39,8e89bed6,ADV_IND,1,0,37,fdea8cbd8050,1eff4c011219101156e2bd1d3aeceb467b457e5459fa56de3dd40f1f070164,1.0
3997993,23757,39,8e89bed6,ADV_IND,1,0,37,da9cb6858050,c1dec5442239d6e38f1ba42f427b46cdc0eb62a2902eeff0c18dd257e32da7,1.0
8027989,23793,39,8e89bed6,ADV_IND,1,0,37,fd6a8c9d8050,1eff4c001619101156e2bc1d3aeceb467b557e5459fa56de3dd40f9f070164,1.0
7996187,23895,39,8e89bed6,ADV_IND,1,0,37,9a9cf6c5df48,c1d6954420598ee18f1ba5af423b06cf60eb6222902ceef1c78dd257a13ca7,1.0
9994784,23923,39,8e89bed6,ADV_IND,1,0,37,989cd69d8050,c1c4456e2159dee18f1ba5af427bce4d68eb4222902ceff0c78dd257a03da7,1.0
1998933,23979,39,8e89bed6,ADV_IND,1,0,37,ba9cf6855f50,e1d6c5642059dec98f1ba5af427b4ecd60eb62a2903ceff0c7adc35fe13da7,1.0
8027958,24039,39,8e89bed6,ADV_IND,1,1,33,7dea8c9da050,3eff4c001219101156e2bc1d3aeceb467f557e5459fb56de3d540f,1.0
3997967,24050,39,8e89bed6,ADV_IND,1,0,37,1a9cf6855450,c196c5442059dee18d1ba5af427b4ecd60fb6322903ceff0c78dd257a11da7,1.0
3997786,24325,39,8e89bed6,ADV_IND,1,0,37,9ebcf685d850,c1d4c5442059dee18f1bf50f423f4ecd24e36232906cee70c78df253a13da7,1.0
22021043,24370,39,8e89bed6,ADV_IND,1,0,37,fdea8c9da050,1eff4c001219101156e2bc1d3aeceb427b457e5459fa56de3dd40f1f070126,1.0
4030017,24394,39,8e89bed6,ADV_IND,1,0,37,ba9ce6855fd0,c1d7c5462059dee10f5bb5a7427b4ecdf0eb6222902cef90c78d9257a13da7,1.0
3997883,24498,39,8e89bed6,ADV_IND,1,0,37,fdea0cbd8050,1eff4c001219101156e2bd1dbaeceb427b457e5459fb56de3dd40f1f0701a8,1.0
3997891,24526,39,8e89bed6,ADV_IND,1,0,37,9aea8c9d8050,c1d6454424595ee18f1ba5ab427b4ecd60eb622a902cef70c78dd267a13da7,1.0
3998133,24556,39,8e89bed6,ADV_IND,1,0,37,9e9cf6855f4a,c5d6c5442051dee99e93a68f427b4ecd20f96222902ceff0c78df057a13da7,1.0
3997929,24726,39,8e89bed6,ADV_IND,1,0,33,ba9cf68d8050,cdd6c4446059fee18f1ba5ef427b0ec742eb6220902ceff0c78dd2,1.0
7995630,24773,39,8e89bed6,ADV_IND,1,0,37,9a98f49d8050,c1d4c5442059dec39f1badaf727b4ec960eb6222922cebf0c70dd257a13da7,1.0
3998014,24799,39,8e89bed6,ADV_IND,1,0,37,fde28c9d8050,1eff4c001219001156e2bd1d3aeceb467f557e5459fb16de3dd40f1f07013e,1.0
11994015,24818,39,8e89bed6,ADV_IND,1,0,37,9a9cf61d8050,c1d6e5442059dee18f19a5af427b0ecd60eb6622902cebf0d78dd357213daf,1.0
5997021,24827,39,8e89bed6,ADV_IND,1,0,37,9a9cf6857d4a,c1d6c54c2059fee38f1ba5af427b4ecd20eb6a22942ceff0cf8dd2d7a139a3,1.0
5997132,24858,39,8e89bed6,ADV_IND,1,0,37,9a9cf6855f50,c1d6c5442051dee18f1be5af425b4e4d60ab6262102ceff0c785d246a13da7,1.0
3997879,24863,39,8e89bed6,ADV_IND,1,0,37,7dea8c9d8050,1efd4c001219001056e2bd193aeceb467f057e5459fb56df3d540f1f07013e,1.0
8027887,24907,39,8e89bed6,ADV_IND,1,0,37,9adcf6a55e50,c1d6c5442059dee18fdba5af46e30ec560e962a2806ceff0c38dd256a13da7,1.0
